index,name,categories,postalCode,city,address,latitude,longitude,dateUpdated,websites
3708,Subway,Fast Food Restaurants,48413,Bad Axe,901 N Van Dyke Rd,43.820.495,-83.000.963,2018-06-04T10:23:59Z,http://www.subway.com
3709,Subway,Fast Food Restaurants,48651,Prudenville,888 W Houghton Lake Dr,44.298.478,-84.658.289,2018-06-04T10:23:59Z,http://www.subway.com
3710,Subway,Sandwich Place and Fast Food Restaurant,49286,Tecumseh,900 W Chicago Blvd,4.200.494,-83.958.364,2018-06-04T10:23:59Z,http://www.subway.com and http://subway.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttbRa_nDnFrY21WrYZlhLGUGU7N8GoSKFJ0ei07MsUg0ski2m_s2XxOEqHIAXv12nXP6oJ6NBUJAGuBWt8GoIqim4g0WVMIoxQ8CRTjPC1PrFoZ0s-olFUJaiWfx3s75f4JNJL2WbkikobxM2dFif5ouW7oURyXQLcCQLOIEG4wwj1r_E-V-Cd-zq9U2mmQ_V4gOjLDPg0FTLTZVrFbdv_o2719RfVJSXJc0wmuPJOTKrEZ0ssndwdyfjE6nzGS6OnAfSqKIa61nvd5mTDugir1g1_PjkP6X_hWsQ1VFJD8lJCy-zIV2FdDo2ZMBa6lOBdUOX7B4DQv404ZO_4u37z9sPuKEMrz0ug&placement=listing_profile.b&cs_user=unknown&cs_session=67c3647a37dcf61b3c0eb9d3d7daf2ecfdd6851e
3711,Subway,Fast Food Restaurant,49286,Tecumseh,900 W Chicago Blvd,4.200.494,-83.958.364,2018-06-04T10:23:59Z,http://www.subway.com and http://subway.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttbRa_nDnFrY21WrYZlhLGUGU7N8GoSKFJ0ei07MsUg0ski2m_s2XxOEqHIAXv12nXP6oJ6NBUJAGuBWt8GoIqim4g0WVMIoxQ8CRTjPC1PrFoZ0s-olFUJaiWfx3s75f4JNJL2WbkikobxM2dFif5ouW7oURyXQLcCQLOIEG4wwj1r_E-V-Cd-zq9U2mmQ_V4gOjLDPg0FTLTZVrFbdv_o2719RfVJSXJc0wmuPJOTKrEZ0ssndwdyfjE6nzGS6OnAfSqKIa61nvd5mTDugir1g1_PjkP6X_hWsQ1VFJD8lJCy-zIV2FdDo2ZMBa6lOBdUOX7B4DQv404ZO_4u37z9sPuKEMrz0ug&placement=listing_profile.b&cs_user=unknown&cs_session=67c3647a37dcf61b3c0eb9d3d7daf2ecfdd6851e
3712,Dairy Queen,Fast Food Restaurants,68803,Grand Island,3660 W Capital Ave,40.946.028,-98.388.924,2018-06-04T10:23:51Z,http://www.dairyqueen.com
3713,Dairy Queen,Fast Food Restaurants,68850,Lexington,901 Plum Creek Pkwy,40.768.977,-99.739.528,2018-06-04T10:23:51Z,http://www.dairyqueen.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4oJgbTe_8TtbZOoBR1V0wxkRKwhCIC0Xf8M2cTD8Ky4rHeViiChraRtgAegY1ULxZE2RjDBSg78-_Uxs-MdNqS9YzdPm6vr9tO_f29OQqjgymBRx-KAWkngdoCO49-a2urx_O4Xli3FVqD5uQAu2VrmSl2C5z2N3rqEU2cONOtEmMsfZVsH78Mf8_0s3jqOlw1eOpg9280ICzpqN-bAQURgkTIU8npq2EszmwHzFoM94BRCdfzKq-zcYj7v-0lj7TG3zFOluumHNQmRSOSPSt_SrYOmW7LyJWpkmpnz-99lKYhQqPFAaVUa3WZxmqGIQ1cSjMf_NVYMN2JnaKv4TLrqWlLxLhyWxK&placement=listing_profile.c&cs_user=unknown&cs_session=177100f32caf09258e244335b62f1bafbfcc0aab
3714,Dairy Queen,Fast Food Restaurants,59401,Great Falls,116 9th St N,47.506.573,-111.292.091,2018-06-04T10:23:49Z,http://www.dairyqueen.com
3715,Burger King,Fast Food,60073,Round Lake,250 W Rollins Rd,42.379.624,-88.088.049,2018-06-04T10:23:34Z,http://www.bk.com
3716,Subway,Fast Food Restaurant,38632,Hernando,2600 Mcingvale Rd,34.822.631,-899.721,2018-06-04T10:23:20Z,http://www.subway.com and http://subway.com
3717,Dairy Queen,Fast Food Restaurants,15317,Canonsburg,3351 Washington Rd,40.288.435,-80.115.009,2018-06-04T10:22:13Z,http://www.dairyqueen.com and http://dairyqueen.com
3718,Dairy Queen,Fast Food Restaurant and Ice Cream Shop,15825,Brookville,256 Allegheny Blvd,41.173.761,-79.098.231,2018-06-04T10:22:11Z,http://www.dairyqueen.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJFtzGYXKt9S0sSria4mdS28Y03QV-Vrnd6RGFIOFNWVNciNsT5JHeOnXU5mnsS-NVRFdpG00CyTJ6MpQGxLdZmOnehxE5F_DADfW0crknILVoYfsHAFMPgc1PKxlwJfNcx4DHbGM3AVWFDML8YLlSA9Bv2VnSb8HMVAsH0YyskUs-JxSq-BXC5RTNd96x_S2bSc9afLgY-kFurgJddu2N99SQo-Jj5QYuvJW8rv0Q1JpLMX3Y1EZcgGQm_Xdv6u3ZbLIlO-DbvfP4JoCE9-0cbCxF1Joa7hFfP5ngBgKO4FjVYbEhJMPxYdVpWuRyVz8WDfzxjCejLq5umUmdceho4pu_QtA-kRtz&placement=listing_profile&cs_user=unknown&cs_session=15eff7bd6dcf5592c7f46b21b99ef8b388047d88
3719,Dairy Queen,Fast Food Restaurants,16866,Philipsburg,155 Richard St,40.900.253,-78.208.057,2018-06-04T10:22:07Z,http://www.dairyqueen.com
3720,Five Guys,Fast Food Restaurant,27408,Greensboro,3124 Kathleen Ave,36.085.655,-79.832.321,2018-06-04T10:22:04Z,http://fiveguys.com
3721,Dairy Queen,Fast Food Restaurant and American Restaurant and and Ice Cream Shop,56187,Worthington,1640 N Humiston Ave,43.634.409,-95.593.123,2018-06-04T10:21:55Z,http://www.dairyqueen.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ3Y21GGmxgVztnBQR8KTN2y4_OOgTJ5DDUkGBkD0G6WagpY_IjA4mo2Gk2kW4VyJsyS2zBo9zM6cHAsEMaCqd3XbQAFIXj1BvhofcmA3vEiPXSY20RYVrKHKFJ2DXBeUscOqNX_MYzOp_1mwb-QN-LjNAR67uOTndk845RwQ5fFxgrf4wL1UII14omILZIDxkXO3CatHZ6kuBEjc_Vi2aGQCxrKvs7QtPnAc5PhQhj-XLGoTVaeNKI2yzP_iU2Ay0vZNFy7sH96S06KNW_Iv1ERJsYq97AbAB-RSvrT6Pghqup7rSd0qhd7oQYPmxUjPXchXPFfCxaXgAjVL6kxe2yv5LUZWEKjav&placement=listing_profile&cs_user=unknown&cs_session=0fff7a39d2efe9b007cebb8cf1419dcf0af9e612
3722,Dairy Queen,Fast Food Restaurant,54665,Viroqua,404 S Main St,43.552.479,-90.889.151,2018-06-04T10:21:53Z,http://www.dairyqueen.com
3723,Dairy Queen,Fast Food Restaurant and Ice Cream Shop,55792,Virginia,8399 Unity Dr,47.517.286,-92.571.385,2018-06-04T10:21:53Z,http://www.dairyqueen.com and http://dairyqueen.com
3724,Dairy Queen,Fast Food Restaurants,55981,Wabasha,1000 Shields Ave,44.378.737,-92.046.606,2018-06-04T10:21:53Z,http://dairyqueen.com
3725,Dunkin' Donuts,Fast Food,1742,Concord,1191 Main St,42.456.333,-71.391.064,2018-06-04T10:21:52Z,http://www.dunkindonuts.com and http://www.dunkindonuts.com/
3726,KFC - Kentucky Fried Chicken,Fast Food,40504,Lexington,2205 Versailles Rd,38.047.396,-84.549.367,2018-06-04T10:21:45Z,http://kfc.com
3727,Subway,Fast Food Restaurants,1238,Lee,50 Water St,42.297.373,-7.323.409,2018-06-04T10:21:15Z,http://www.subway.com
3728,Subway,Fast Food Restaurants,1569,Uxbridge,5 S Main St,42.076.252,-71.629.336,2018-06-04T10:21:15Z,http://www.subway.com
3729,Subway,Fast Food Restaurants,1824,Chelmsford,48 Chelmsford St,4.259.903,-71.349.414,2018-06-04T10:21:15Z,http://subway.com and http://www.subway.com
3730,Subway,Fast Food Restaurants,1240,Lenox,450 Pittsfield Rd,42.401.941,-73.266.495,2018-06-04T10:21:14Z,http://www.subway.com and http://subway.com
3731,Subway,Fast Food Restaurants,1201,Pittsfield,381 Tyler St,42.457.706,-73.241.863,2018-06-04T10:21:13Z,http://www.subway.com and http://subway.com
3732,Subway,Fast Food Restaurants,1915,Beverly,386 Cabot St,42.557.667,-70.879.998,2018-06-04T10:21:13Z,http://www.subway.com and http://subway.com/ and http://subway.com
3733,Subway,Fast Food Restaurants,1027,Easthampton,32 Union St,42.269.042,-7.267.195,2018-06-04T10:21:12Z,http://www.subway.com
3734,Subway,Fast Food Restaurants,1460,Littleton,287 Great Rd,42.540.916,-71.460.591,2018-06-04T10:21:11Z,http://www.subway.com and http://subway.com
3735,Subway,Fast Food Restaurants,1475,Winchendon,29 Central St,42.681.694,-72.048.144,2018-06-04T10:21:11Z,http://www.subway.com and http://subway.com
3736,Subway,Fast Food Restaurants,2538,East Wareham,3005 Cranberry Hwy,41.759.395,-70.663.127,2018-06-04T10:21:11Z,http://www.subway.com and http://subway.com
3737,Subway,Fast Food,2601,Hyannis,251 Iyannough Rd,41.661.159,-70.278.715,2018-06-04T10:21:10Z,http://subway.com/ and http://subway.com
3738,Burger King,Fast Food Restaurant,23803,Petersburg,5615 Boydton Plank Rd,3.719.523,-77.468.546,2018-06-04T07:56:44Z,http://www.bk.com and https://locations.bk.com/va/petersburg/5615-boydton-plank-rd.html and http://bk.com
3739,Burger King,Fast Food Restaurants,22844,New Market,172 W Old Cross Rd,38.648.463,-78.673.912,2018-06-04T07:56:41Z,http://www.bk.com
3740,Burger King,Fast Food Restaurant,23601,Newport News,830 J Clyde Morris Blvd,37.084.224,-76.458.964,2018-06-04T07:56:41Z,http://www.bk.com and https://locations.bk.com/va/newport-news/830-j-clyde-morris-blvd.html
3741,Burger King,Fast Food Restaurants,24501,Lynchburg,2424 Memorial Ave,3.740.225,-7.916.747,2018-06-04T07:56:37Z,https://locations.bk.com/va/lynchburg/2424-memorial-ave.html and http://www.bk.com and https://www.bk.com and http://bk.com
3742,McDonald's,Fast food restaurants,77702,Beaumont,190 Interstate 10 N,3.008.219,-9.413.516,2018-06-04T07:56:07Z,http://mcdonalds.com
3743,McDonald's,Fast Food Restaurant,79415,Lubbock,1911 Marsha Sharp Fwy,33.590.493,-101.858.892,2018-06-04T07:56:07Z,http://mcdonalds.com
3744,McDonald's,Fast Food Restaurant,75150,Mesquite,18751 Lyndon B Johnson Fwy,3.280.065,-96.627.222,2018-06-04T07:56:06Z,http://mcdonalds.com
3745,Burger King,Fast Food Restaurants,54660,Tomah,111 Julie St,44.003.424,-9.050.506,2018-06-04T07:55:57Z,http://www.bk.com and https://locations.bk.com/wi/tomah/111-julie-st.html
3746,Burger King,Fast Food Restaurant,54660,Tomah,111 Julie St,44.003.424,-9.050.506,2018-06-04T07:55:57Z,http://www.bk.com and https://locations.bk.com/wi/tomah/111-julie-st.html
3747,Burger King,Fast Food Restaurants,54022,River Falls,1287 N Main St,44.873.193,-92.621.782,2018-06-04T07:55:55Z,http://www.bk.com and https://locations.bk.com/wi/river-falls/1287-north-main-st.html
3748,Burger King,Fast Food Restaurants,54701,Eau Claire,926 S Hastings Way,44.807.994,-91.471.747,2018-06-04T07:55:41Z,https://locations.bk.com/wi/eau-claire/926-south-hastings-way.html and http://bk.com
3749,Gangnam Style Korean Kitchen,Fast Food Restaurants,13210,Syracuse,115 Harvard Pl,4.304.166,-76.118.817,2018-06-04T07:54:56Z,http://www.gangnamstylekitchen.com
3750,Red Baron Drive-In,Fast Food Restaurants,83110,Afton,838 S Washington St,4.271.618,-11.093.359,2018-06-04T07:54:54Z,http://www.facebook.com/Red-Baron-Drive-In-525018990941945/?hc_ref=PAGES_TIMELINEandfref=nf
3751,Which Wich,Fast Food Restaurants,45209,Cincinnati,3880 Paxton Ave,39.147.326,-84.428.451,2018-06-04T07:54:51Z,http://www.whichwich.com
3752,Sonic Drive-In,Fast Food Restaurant,74010,Bristow,140 W 4th Ave,35.830.679,-96.391.998,2018-06-04T07:53:59Z,http://sonicdrivein.com and https://locations.sonicdrivein.com/ok/bristow/140-w--fourth.html
3753,Sonic Drive-In,Fast Food Restaurants,73644,Elk City,801 W 3rd St,35.411.811,-99.413.395,2018-06-04T07:53:57Z,https://locations.sonicdrivein.com/ok/elk-city/801-w--third-street.html and http://sonicdrivein.com
3754,McDonald's,Fast Food,38571,Crossville,558 Peavine Rd,35.963.315,-84.982.086,2018-06-04T07:53:43Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJqf8vi_q-hBL-LaIRkGCHHT0Sk_9Qt3YeYFdeAJVMV1WHCJ-ySOftHP8kASQ2I-PRCguM57L87KHwLQKwawkeuD5B3UsVSHw2U2wOpZ4rDPq7FmzQRyj_UTeUkSxs3MrpJshOI06hB39Y0z2SVgS6hbjolKC8VRPtWLGTxKuizaolRJe2i45a4amOo5ojFX9FWdPZgsO4lgwUwKCYJ8lWsOvudSRDWPFF1crzu8M-TZlridkLYF44_77SaO3GaftMHxfyaT1KUJ0nBFoCGsSGp8V0aTQ6qETIYG6RFsVdkis6sqjHBH_m7Oha4XFGAuExuwp1g8io_nugfAXdk-u2hs2I4HHl3fx8&placement=listing_profile&cs_user=unknown&cs_session=907d047b6643e83f0583cd109fe05861355b9b89
3755,McDonald's,Fast Food,38464,Lawrenceburg,1216 N Locust Ave,35.254.036,-87.325.848,2018-06-04T07:53:41Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://mcdonalds.com and http://www.mcdonalds.com
3756,McDonald's,Fast Food Restaurants,38501,Cookeville,1001 S Jefferson Ave,361.375,-85.502.657,2018-06-04T07:53:41Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmJ3BYTfxttFu2WVkUkxIzVhxBsltiBEmARKD94XoX7Afnt2wcKtcWlP8FWoXL3CtlDPkZvs54BKGalmT0idXbW1osxIO2cEi8RsoOHIm6vZh2nwy3L2OUMwyE4IkHCd8xAbJV9u9cWHQmai3DEY67jI-IojlIKrztQyz5-QSIDffbqsrzPmOctFeFjjyf8r0AFPX37dryQ5FPAJun_0GAfJNTuj1DengZPpql_t14IVGc2vR-fGFa3UsxbT8huJKOnQBYVjOZAm0AXCjmdijNyVOu56NMYlwyrcsL0qeMOXO1v1Okec9dsa90sfdtfNfSVJ9F9TMtNegDng1R3U0n8QG773O0wS_&placement=listing_profile&cs_user=unknown&cs_session=9a3c5d97a4ba7f9d010055c134a0140f4b925b6c
3757,McDonald's,Fast Food Restaurant,38401,Columbia,1225 Trotwood Ave,35.605.708,-87.065.313,2018-06-04T07:53:40Z,http://mcdonalds.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttTNrBwECNAcFW7Ovk8dOxXiMSPMjjbv4MVQv8UQAaDLglU0BjCBs7v0VvWuSdq-Wc7W9wuKWE5ZO9_WLGA22n_VU725Uy-TSm61eSGMizcdw233HsF0-Ttbgme4TfDLZbUm2MYS2UR-35DHNIzRImnbTBCpdqkVGCWHmEsdHJD3t_UHIHG4jUdkvUmsKSJjoW3QQXAKc7tPQC8-POFuuiIod5f2xjCr89fjKSzknYeRUW9ofHMbdXOo5PmXjEinpM9wHEejxrsiZ6nfJPJ3hdcOV3lOd40rpRza7iKqPYb4mSS6O2GW2DglohTv80R8R59WPX4KHa97mM0m7IE8UPkxLNuZhH-39X&placement=listing_profile.b&cs_user=unknown&cs_session=14c1ddbb24b940dd4322107e5b9b1698de85bff1 and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3758,McDonald's,Fast Food Restaurants,38340,Henderson,438 E Main St,35.441.041,-88.631.668,2018-06-04T07:53:39Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3759,McDonald's,Fast Food Restaurants,38242,Paris,1019 Mineral Wells Ave,36.290.265,-88.314.724,2018-06-04T07:53:37Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
3760,McDonald's,Fast Food Restaurants,38128,Memphis,3363 Austin Peay Hwy,35.217.845,-89.913.732,2018-06-04T07:53:36Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3761,McDonald's,Fast food restaurants,38134,Memphis,6048 Stage Rd,35.205.235,-89.861.616,2018-06-04T07:53:36Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3762,McDonald's,Fast Food,38122,Memphis,5084 Summer Ave,3.515.139,-89.891.548,2018-06-04T07:53:35Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3763,McDonald's,Fast Food,38128,Memphis,2200 Covington Pike,35.185.295,-8.989.575,2018-06-04T07:53:35Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3764,McDonald's,Fast Food Restaurant,38128,Memphis,2200 Covington Pike,35.185.295,-8.989.575,2018-06-04T07:53:35Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3765,McDonald's,Fast Food Restaurant,38122,Memphis,4210 Summer Ave,35.149.388,-89.920.422,2018-06-04T07:53:34Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3766,McDonald's,Fast Food Restaurant,38024,Dyersburg,2650 Lake Rd,36.064.968,-8.939.576,2018-06-04T07:53:33Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
3767,McDonald's,Fast Food Restaurants,38116,Memphis,4096 Elvis Presley Blvd,35.037.277,-90.024.711,2018-06-04T07:53:33Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3768,McDonald's,Fast Food Restaurant,38118,Memphis,3377 Winchester Rd,35.051.949,-89.950.793,2018-06-04T07:53:33Z,http://mcdonalds.com
3769,McDonald's,Fast Food Restaurants,38109,Memphis,1861 S 3rd St,35.096.593,-90.056.211,2018-06-04T07:53:30Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3770,McDonald's,Fast Food Restaurant,38103,Memphis,905 Union Ave,35.137.881,-90.031.572,2018-06-04T07:53:29Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
3771,Long John Silver's,Fish Chips Shop and Fast Food Restaurant,44710,Canton,123 Raff Rd SW,40.797.368,-81.416.993,2018-06-04T07:53:00Z,http://ljsilvers.com
3772,Long John Silver's,Fast Food Restaurants,45066,Springboro,785 W Central Ave,39.562.072,-8.426.037,2018-06-04T07:52:59Z,http://www.ljsilvers.com
3773,Burger King,Fast Food Restaurant,49202,Jackson,2584 Airport Rd,4.227.115,-84.453.044,2018-06-04T07:51:25Z,http://www.bk.com and https://locations.bk.com/mi/jackson/2584-airport-rd.html and http://bk.com
3774,Burger King,Fast Food Restaurant and Burger Joint,49120,Niles,1250 S 11th St,41.814.011,-86.248.151,2018-06-04T07:51:24Z,http://www.bk.com
3775,Burger King,Fast Food Restaurant,49125,Sawyer,6100 Sawyer Rd,4.188.555,-8.659.953,2018-06-04T07:51:24Z,http://www.bk.com
3776,Burger King,Fast food restaurants,49085,Saint Joseph,2051 Washington Ave,42.080.847,-86.485.521,2018-06-04T07:51:22Z,http://www.bk.com
3777,Burger King,Fast Food Restaurant,49037,Battle Creek,1500 Michigan Ave W,42.344.969,-85.232.436,2018-06-04T07:51:20Z,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt02Mb1vSutkbHYzW-P_g8PaTryPc7cPHWepUaIlzSPAXu3CDZMkNhbvhQrayrFAf3fX3OSxX_HfujNawwetzB7jVktDEthINHGlJeO9Kwq4Rc6S-UEW7XOPU5rLlnEYWWWJvgz3O55f666rCXVdNw-WFmLMXo18tTHB68rf7Iwy9HFaezUuqhCNcR4mkJfly9DqoqWH5tJ6JCYzCg3qLzgl_2WznSn6QC7cMyCm8GEtOCaTBrsGNXZvGnxXhJ8yHIssjTbJV54pNC9SbBbyYkgHqsJWbJw3dF04ZtaRv-hBaPrIT8b4hiDRXLntLM4X3zSz_yZOGOWb5a81NiG-iwOQ&placement=listing_profile.b&cs_user=unknown&cs_session=239cb7b960ca711012142fa7aca427c30a9f282c and http://www.bk.com
3778,Burger King,Fast Food Restaurants,48912,Lansing,3121 E Saginaw St,42.740.864,-84.508.498,2018-06-04T07:51:17Z,https://locations.bk.com/mi/lansing/3121-east-saginaw.html
3779,Burger King,fast food restaurant,48912,Lansing,3121 E Saginaw St,42.740.864,-84.508.498,2018-06-04T07:51:17Z,https://locations.bk.com/mi/lansing/3121-east-saginaw.html
3780,Burger King,Fast Food Restaurant,48842,Holt,2464 Cedar St,4.265.392,-84.531.746,2018-06-04T07:51:14Z,https://locations.bk.com/mi/holt/2464-north-cedar-st.html and http://www.bk.com
3781,Burger King,Fast Food Restaurant,48843,Howell,2184 E Grand River Ave,42.600.212,-83.910.781,2018-06-04T07:51:14Z,http://www.bk.com
3782,Burger King,Fast Food Restaurant,48801,Alma,1675 Wright Ave,43.395.205,-84.666.745,2018-06-04T07:51:13Z,http://www.bk.com and https://locations.bk.com/mi/alma/1675-wright-ave.html and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttX6S0JxBzul_PxZEkgiCQR1TyHzeh9EMz8sjChVOXj9-3-bagVYREvD7dvQPMlysSdXayBwJMwXRQzChiHlurTJcvv9NWZbQx3h-AEWdrRyFN4H_mGkcqcRsCcPgRkd7kkjTXa8uOtDcqIncvVHTOrRZ3OSHlYmg2oSojFptBaDyKguX99xtOnWflRJpcSVp3cnwqNHam8VXsi1QL4nL0FqXYY3YZg4nAxIO6ti01a8AH9nG468dwHF-RV53zsuWep1Wiz3RezPgZjpl8c98Yz5rVtm_f6GbL29jWvcqeLVpJu-000_M_cMinIBhDfb-3Kr6ZySl8sS4Om6KzyL3hDQbnK3oSRGej&placement=listing_profile.b&cs_user=unknown&cs_session=25fd72269603e4fed01b1a391038aa3ac1094899
3783,Burger King,Fast Food Restaurant,48823,East Lansing,1580 W Lake Lansing Rd,42.760.822,-8.450.492,2018-06-04T07:51:12Z,https://locations.bk.com/mi/east-lansing/1580-lake-lansing-rd.html and http://www.bk.com
3784,Burger King,Fast Food Restaurant,48625,Harrison,200 N Clare Ave,43.989.212,-84.770.904,2018-06-04T07:51:10Z,https://locations.bk.com/mi/harrison/200-north-clare-ave.html and http://www.bk.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJor5EStHsj1O8Oqvs7pi1X2I6RxZf1td2YasjY3Y1u7X42jp4eO59p8mi1f8Xn95RlsiIEXeO9bvXp_qMeKcYe0Tnb8fDfySQnzQpIrR5Z_uGQtukoWXVDqMtdv_Aae1GvQ--IHD4mN3tRmfx0Yp_qAHmRH7LTCpdDn0mRt1LoyH0bznG1CflZA2-HarSrlMOVY85hCrtY7kb-dnnXSV9Gx6nROrwot5qCpqq9uNpJUakEhv0xk3vvhtSu9BtSYAPeCrogk64I8w5N9CT4F7foLPl3K8tlNdEy_2sLkA3-pNR1l_jt7-6xRYest5weEwc8aY7tt15NRpdzoppqtGxcA&placement=listing_profile&cs_user=unknown&cs_session=9813256616472b7f1ba9ee73c6f39a56616cb9ad
